scenario,wacc_scenario,lcoe_usd_mwh
ap1000,0.04,92.69875756133445
ap1000,0.04,85.1016664375839
ap1000,0.04,87.21351150421872
ap1000,0.04,92.63179918485388
ap1000,0.04,99.14845191429191
ap1000,0.04,88.71095528031847
ap1000,0.04,97.60149405033643
ap1000,0.04,103.54662988679127
ap1000,0.04,100.3541064623551
ap1000,0.04,96.42430940477985
ap1000,0.04,98.25215736714203
ap1000,0.04,86.15566316299271
ap1000,0.04,103.15833487843486
ap1000,0.04,89.36661432748977
ap1000,0.04,93.77520001970633
ap1000,0.04,98.26709590613018
ap1000,0.04,93.49147239902132
ap1000,0.04,102.72825860450747
ap1000,0.04,89.54349446675731
ap1000,0.04,90.81379585155712
ap1000,0.04,96.75403673009677
ap1000,0.04,98.9570270260819
ap1000,0.04,102.16403480065314
ap1000,0.04,104.09039825184533
ap1000,0.04,96.1019489891548
ap1000,0.04,91.81466644410686
ap1000,0.04,89.62679322250868
ap1000,0.04,90.251307539313
ap1000,0.04,100.12919202792287
ap1000,0.04,81.66210811320938
ap1000,0.04,101.37860351216268
ap1000,0.04,95.81711180535979
ap1000,0.04,87.73728288880895
ap1000,0.04,92.40554779127663
ap1000,0.04,102.66352977706214
ap1000,0.04,97.10723048380476
ap1000,0.04,88.02088800633162
ap1000,0.04,81.64405732232431
ap1000,0.04,91.8618376961123
ap1000,0.04,100.73020503364484
ap1000,0.04,85.60931465890219
ap1000,0.04,104.49888154742398
ap1000,0.04,93.42518922904297
ap1000,0.04,101.66927179062176
ap1000,0.04,94.72460379994452
ap1000,0.04,93.52742580974527
ap1000,0.04,81.38036553135643
ap1000,0.04,103.78997313027753
ap1000,0.04,91.67816721945975
ap1000,0.04,100.17829984755382
ap1000,0.04,88.96507047835688
ap1000,0.04,92.57403155756796
ap1000,0.04,88.59683295918502
ap1000,0.04,86.22619384205485
ap1000,0.04,102.44547763481233
ap1000,0.04,88.20211797385255
ap1000,0.04,94.82912326023832
ap1000,0.04,99.36809161532314
ap1000,0.04,96.99594959687964
ap1000,0.04,94.55260058544607
ap1000,0.04,92.88702124918703
ap1000,0.04,96.3503980315537
ap1000,0.04,94.93701487770336
ap1000,0.04,87.46214004383293
ap1000,0.04,94.73104374906589
ap1000,0.04,98.8953818973805
ap1000,0.04,89.32493082809505
ap1000,0.04,90.6776849455508
ap1000,0.04,97.45282325940033
ap1000,0.04,92.28281900404592
ap1000,0.04,88.35702902970688
ap1000,0.04,92.39673130162923
ap1000,0.04,88.9337575154123
ap1000,0.04,96.76910023189166
ap1000,0.04,98.83787498173156
ap1000,0.04,102.01641200379456
ap1000,0.04,96.06886400917521
ap1000,0.04,85.25544474222232
ap1000,0.04,93.29619629547892
ap1000,0.04,89.05351645986258
ap1000,0.04,89.65410822817113
ap1000,0.04,80.83595138181913
ap1000,0.04,87.07100591075452
ap1000,0.04,84.24002935008451
ap1000,0.04,97.32947041945417
